address,postal_code,latitude,longitude,full_address,coordinates,nearest_MRT,MRT_distance,nearest_Mall,Mall_distance,nearest_Market,Market_distance,nearest_Hawker,Hawker_distance,CBD_distance
29 KELANTAN RD,200029,1.305734406,103.8571215,29 KELANTAN ROAD KELANTAN COURT SINGAPORE 200029,"(1.305734406, 103.8571215)",Jalan Besar,0.18770366065325145,Mustafa   Shopping   Centre    Singapore ,0.5064960406128478,SHENG SIONG SUPERMARKET PTE LTD,0.19010920206599718,Berseh Food Centre,0.1808506841558463,2.8767105927885046
535 UPP CROSS ST,50535,1.284594557,103.8462209,535 UPPER CROSS STREET SINGAPORE 050535,"(1.284594557, 103.8462209)",Chinatown,0.28848507403087326,People's   Park   Centre    Singapore ,0.27810314603716524,NTUC Fairprice Co-operative Ltd,0.15651574898514237,Hong Lim Market & Food Centre,0.09493999521358402,3.23532541597077
512 WEST COAST DR,120512,1.309959001,103.7602103,512 WEST COAST DRIVE WEST COAST VISTA SINGAPORE 120512,"(1.309959001, 103.7602103)",Clementi,0.7938691635258118,321 Clementi Singapore,0.5758638686304102,NTUC Fairprice Co-operative Ltd,0.24777597591847877,Blk 503 West Coast Drive,0.2031529172341885,7.931002423485333
317 UBI AVE 1,400317,1.328577578,103.9028006,317 UBI AVENUE 1 KAMPONG UBI GREENVILLE SINGAPORE 400317,"(1.328577578, 103.9028006)",Ubi,0.4607148231781463,Paya   Lebar   Square    Singapore ,1.5713522952210457,COLD STORAGE SINGAPORE (1983) PTE LTD,0.173482037922346,Blk 4A Eunos Crescent,0.9315791889257432,8.19292712840193
631 HOUGANG AVE 8,530631,1.370691366,103.8815186,631 HOUGANG AVENUE 8 SINGAPORE 530631,"(1.370691366, 103.8815186)",Hougang,1.226972360942739,Hougang 1    Singapore ,0.5951351168592719,ANG MO SUPERMARKET PTE LTD,0.20856092146354105,Kovan Market & Food Centre,1.3846204438245207,8.763966211214996
619 HOUGANG AVE 8,530619,1.369847708,103.8837012,619 HOUGANG AVENUE 8 SINGAPORE 530619,"(1.369847708, 103.8837012)",Hougang,0.9969452069506111,Hougang 1    Singapore ,0.7989630787424041,ANG MO SUPERMARKET PTE LTD,0.4663539624180474,Kovan Market & Food Centre,1.2238715378861056,8.848624206969713
333 HOUGANG AVE 5,530333,1.368497615,103.898423,333 HOUGANG AVENUE 5 SINGAPORE 530333,"(1.368497615, 103.898423)",Hougang,0.7302645253083486,The   Midtown    Singapore ,0.42741517245580024,TAN CHUAN BOON,0.4440055767852053,Kovan Market & Food Centre,1.7264514208803385,9.89776321568913
705 HOUGANG AVE 2,530705,1.365649035,103.888264,705 HOUGANG AVENUE 2 SINGAPORE 530705,"(1.365649035, 103.888264)",Kovan,0.6964266529643409,Heartland   Mall    Singapore ,0.7610019996946119,LIM KING CHEW,0.7143499742505479,Kovan Market & Food Centre,0.768537461460146,8.855043329493622
615 HOUGANG AVE 8,530615,1.368613604,103.8849379,615 HOUGANG AVENUE 8 SINGAPORE 530615,"(1.368613604, 103.8849379)",Hougang,0.8995815609917078,Hougang 1    Singapore ,0.9915418299087667,COLD STORAGE SINGAPORE (1983) PTE LTD,0.5469914192472367,Kovan Market & Food Centre,1.0655264082912843,8.837137577073543
250 JURONG EAST ST 24,600250,1.342653278,103.739977,250 JURONG EAST STREET 24 SINGAPORE 600250,"(1.342653278, 103.739977)",Chinese Garden,0.8224168458808779,Westgate    Singapore ,0.9942790806820716,NTUC Fairprice Co-operative Ltd,0.5919654561578567,Blk 254 Jurong East Street 24,0.2550739903972367,10.81856953632631
223 JURONG EAST ST 21,600223,1.341072012,103.7360897,223 JURONG EAST STREET 21 SINGAPORE 600223,"(1.341072012, 103.7360897)",Chinese Garden,0.418390255402621,JCube    Singapore ,0.9823181915070267,ONE EIGHT SHOP PTE. LTD.,0.5272926020421532,Blk 254 Jurong East Street 24,0.33496877051749,11.170047344477691
544 JURONG WEST ST 42,640544,1.352393583,103.7157595,544 JURONG WEST STREET 42 SINGAPORE 640544,"(1.352393583, 103.7157595)",Lakeside,1.0633673096781666,Boon   Lay   Shopping   Centre    Singapore ,0.7625958285591614,SHENG SIONG SUPERMARKET PTE LTD,0.0,Blk 505 Jurong West Street 52,0.4276441147815479,13.71880295121295
429 JURONG WEST AVE 1,640429,1.351925128,103.7244968,429 JURONG WEST AVENUE 1 EDUGARDEN DISCOVERY PTE. LTD. SINGAPORE 640429,"(1.351925128, 103.7244968)",Lakeside,0.9459677651548842,Boon   Lay   Shopping   Centre    Singapore ,1.472292022404074,COLD STORAGE SINGAPORE (1983) PTE LTD,0.2066487944522473,Blk 505 Jurong West Street 52,0.7187795642019777,12.792661310807201
33 JLN BAHAGIA,320033,1.326612098,103.8584362,33 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320033,"(1.326612098, 103.8584362)",Boon Keng,0.8085944340284047,The   Poiz    Singapore ,1.201776723535546,HAO MART PTE. LTD.,0.2241237862158675,Whampoa Hawker Centre,0.5453710472163117,3.5293707645642365
45 JLN BAHAGIA,320045,1.327535232,103.8572876,45 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320045,"(1.327535232, 103.8572876)",Boon Keng,0.9596373280987021,HDB   Hub   Singapore ,1.234236070166705,HAO MART PTE. LTD.,0.3177456930791195,Whampoa Hawker Centre,0.5534328426833853,3.479315122792836
53 JLN MA'MOR,320053,1.328278539,103.8560974,53 JALAN MA'MOR SINGAPORE 320053,"(1.328278539, 103.8560974)",Toa Payoh,1.0665868570170989,HDB   Hub   Singapore ,1.079801086329828,HAO MART PTE. LTD.,0.43681897251036345,Whampoa Hawker Centre,0.5867896424800111,3.420574563753278
104 TOWNER RD,327827,1.320289307,103.8585102,104 TOWNER ROAD TOWNERVILLE SINGAPORE 327827,"(1.320289307, 103.8585102)",Boon Keng,0.350288205492122,City   Square   Mall    Singapore ,1.0320989354648646,SHENG SIONG SUPERMARKET PTE LTD,0.1768329113935305,Blk 90 Whampoa Drive,0.4771010020706712,3.218648231203023
684 RACE COURSE RD,210684,1.314307076,103.8566595,684 RACE COURSE ROAD SINGAPORE 210684,"(1.314307076, 103.8566595)",Farrer Park,0.2688095656165688,City   Square   Mall    Singapore ,0.34593499728712673,AMISTA INTERNATIONAL PTE. LTD.,0.0,Pek Kio Market & Food Centre,0.7443674982057163,2.837030886149181
44 STIRLING RD,141044,1.297791663,103.8026579,44 STIRLING ROAD SINGAPORE 141044,"(1.297791663, 103.8026579)",Queenstown,0.48561136084491235,Anchorpoint    Singapore ,1.0534018253288837,SHENG SIONG SUPERMARKET PTE LTD,0.6632237901589049,Blk 159 Mei Chin Road,0.5072779574340449,3.4755296003403644
311 SERANGOON AVE 2,550311,1.353762881,103.8663265,311 SERANGOON AVENUE 2 SINGAPORE 550311,"(1.353762881, 103.8663265)",Lorong Chuan,0.2912428768931799,myVillage Singapore,1.2754024448739,Teo Bobby,0.5099651960393495,Serangoon Garden Market,1.0456023917454147,6.238628916120364
323 SERANGOON AVE 3,550323,1.351168574,103.8694085,323 SERANGOON AVENUE 3 SINGAPORE 550323,"(1.351168574, 103.8694085)",Serangoon,0.4917854953239057,Upper   Serangoon   Shopping   Centre    Singapore ,1.07825901960723,NTUC Fairprice Co-operative Ltd,0.3025470565223934,Serangoon Garden Market,1.3657442739031778,6.240566570572374
228 SERANGOON AVE 4,550228,1.356364015,103.8702599,228 SERANGOON AVENUE 4 BOUNDARY VILLE SINGAPORE 550228,"(1.356364015, 103.8702599)",Lorong Chuan,0.797763670859016,Upper   Serangoon   Shopping   Centre    Singapore ,1.0050128054989638,Teo Bobby,0.30686960932809515,Serangoon Garden Market,0.8508268057548524,6.7385740824288956
329 SERANGOON AVE 3,550329,1.349626334,103.8680638,329 SERANGOON AVENUE 3 RADIANCE STUDENT CARE CENTRE SINGAPORE 550329,"(1.349626334, 103.8680638)",Lorong Chuan,0.4050735940873035,Upper   Serangoon   Shopping   Centre    Singapore ,1.271080364953387,NTUC Fairprice Co-operative Ltd,0.47179553810960956,Serangoon Garden Market,1.511774004286185,6.013135286169552
321 SERANGOON AVE 2,550321,1.351205269,103.8677695,321 SERANGOON AVENUE 2 SINGAPORE 550321,"(1.351205269, 103.8677695)",Lorong Chuan,0.31472739546246026,Upper   Serangoon   Shopping   Centre    Singapore ,1.2551238881832507,Teo Bobby,0.4449972679786888,Serangoon Garden Market,1.3339398576448838,6.122258536779855
322 SERANGOON AVE 3,550322,1.351755071,103.8686624,322 SERANGOON AVENUE 3 SINGAPORE 550322,"(1.351755071, 103.8686624)",Lorong Chuan,0.412667198540753,Upper   Serangoon   Shopping   Centre    Singapore ,1.146271871518288,Teo Bobby,0.32947275849361257,Serangoon Garden Market,1.2857923677198415,6.233683911689912
412 TAMPINES ST 41,520412,1.359437222,103.9460789,412 TAMPINES STREET 41 SUN PLAZA VIEW SINGAPORE 520412,"(1.359437222, 103.9460789)",Tampines,0.6317878904174056,Tampines 1    Singapore ,0.5861808189817498,SHENG SIONG SUPERMARKET PTE LTD,0.3935147313990574,Blk 137 Tampines Street 11,1.5269464016934318,13.879436066078695
211 TAMPINES ST 23,520211,1.354020773,103.9548427,211 TAMPINES STREET 23 DBS TAMPINES STREET 23 SINGAPORE 520211,"(1.354020773, 103.9548427)",Tampines East,0.2639589546488317,Tampines   Mall    Singapore ,1.1718194351814133,YES SUPERMARKET PTE LTD,0.212423752426293,Blk 137 Tampines Street 11,1.4620850990801486,14.563607497659076
908 TAMPINES AVE 4,520908,1.350540092,103.9387161,908 TAMPINES AVENUE 4 TAMPINES PALMSVILLE SINGAPORE 520908,"(1.350540092, 103.9387161)",Tampines West,0.5536969727707204,Our   Tampines   Hub    Singapore ,0.2775517981034625,COLD STORAGE SINGAPORE (1983) PTE LTD,0.44735344321174625,Blk 137 Tampines Street 11,0.840027233359969,12.747942146139474
126 TAMPINES ST 11,521126,1.345786133,103.9503216,126 TAMPINES STREET 11 SINGAPORE 521126,"(1.345786133, 103.9503216)",Simei,0.43949369862237186,Eastpoint   Mall    Singapore ,0.46913539955172673,SHAHUL HAMEED S/O ABDUSALAM,0.24779006298694184,Blk 137 Tampines Street 11,0.6372722029455199,13.798330528797543
414 TAMPINES ST 41,520414,1.359811956,103.9465495,414 TAMPINES STREET 41 SUN PLAZA VIEW SINGAPORE 520414,"(1.359811956, 103.9465495)",Tampines,0.6940579438864521,Tampines 1    Singapore ,0.6507690376454865,SHENG SIONG SUPERMARKET PTE LTD,0.4404812215665577,Blk 137 Tampines Street 11,1.5747599025094305,13.944027447859327
220 LOR 8 TOA PAYOH,310220,1.342616734,103.8564549,220 LORONG 8 TOA PAYOH SINGAPORE 310220,"(1.342616734, 103.8564549)",Braddell,1.0652405950402504,Junction 8    Singapore ,1.2192447597931249,LIN POH LING,0.3213718072303146,Blk 210 Toa Payoh Lorong 8,0.3478617745602621,4.586823266343488
273 YISHUN ST 22,760273,1.437685381,103.839677,273 YISHUN STREET 22 SINGAPORE 760273,"(1.437685381, 103.839677)",Yishun,1.0297512404446878,Northpoint   City    Singapore ,1.1552231011769145,COLD STORAGE SINGAPORE (1983) PTE LTD,0.2820935864175142,Chong Pang City Wet Market & Food Centre,1.4264137393962988,14.257152277641962
274 YISHUN ST 22,760274,1.437458666,103.8390399,274 YISHUN STREET 22 SINGAPORE 760274,"(1.437458666, 103.8390399)",Yishun,0.973721460777749,Northpoint   City    Singapore ,1.109167010841632,COLD STORAGE SINGAPORE (1983) PTE LTD,0.2160428955883565,Chong Pang City Wet Market & Food Centre,1.3520525577638376,14.227675328533415
266 YISHUN ST 22,760266,1.43700349,103.8388247,266 YISHUN STREET 22 SINGAPORE 760266,"(1.43700349, 103.8388247)",Yishun,0.9177704622723001,Northpoint   City    Singapore ,1.0538522206948024,COLD STORAGE SINGAPORE (1983) PTE LTD,0.1617426389724279,Chong Pang City Wet Market & Food Centre,1.3074450180421158,14.175764852111403
152 YISHUN ST 11,760152,1.431039775,103.834755,152 YISHUN STREET 11 CHONG PANG VISTA SINGAPORE 760152,"(1.431039775, 103.834755)",Yishun,0.15609851584140844,Northpoint   City    Singapore ,0.38298373746042386,NTUC Fairprice Co-operative Ltd,0.17970583719322458,Chong Pang City Wet Market & Food Centre,0.7184535893378018,13.49426079185224
113 YISHUN RING RD,760113,1.435135802,103.8288732,113 YISHUN RING ROAD CHONG PANG VALE SINGAPORE 760113,"(1.435135802, 103.8288732)",Yishun,0.9167608661085488,Sembawang   Shopping   Centre    Singapore ,0.8834971045123043,COLD STORAGE SINGAPORE (1983) PTE LTD,0.5024728954707286,Chong Pang City Wet Market & Food Centre,0.3865538046806027,13.948208635601866
123 YISHUN ST 11,760123,1.434536863,103.8317793,123 YISHUN STREET 11 PRO-TEACH BASC AND TUITION CENTRE (YISHUN) SINGAPORE 760123,"(1.434536863, 103.8317793)",Yishun,0.6519571065039033,Northpoint   City    Singapore ,0.8849860688256257,COLD STORAGE SINGAPORE (1983) PTE LTD,0.5497973670855708,Chong Pang City Wet Market & Food Centre,0.49666493373250775,13.878449146052924
239 YISHUN RING RD,760239,1.433595146,103.8396854,239 YISHUN RING ROAD SINGAPORE 760239,"(1.433595146, 103.8396854)",Yishun,0.6760746402381481,Northpoint   City    Singapore ,0.7434126439088521,NTUC Fairprice Co-operative Ltd,0.0001598723570663581,Chong Pang City Wet Market & Food Centre,1.280138239602057,13.80334269203564
765 YISHUN ST 72,760765,1.425023537,103.8339735,765 YISHUN STREET 72 SINGAPORE 760765,"(1.425023537, 103.8339735)",Yishun,0.5297570048097673,Northpoint   City    Singapore ,0.40316705618058435,PRIME SUPERMARKET (1996) PTE LTD,0.08969899060095944,Chong Pang City Wet Market & Food Centre,0.9724816881567893,12.823413092102584
719 YISHUN ST 71,760719,1.42688085,103.8293031,719 YISHUN STREET 71 KHATIB SPRING SINGAPORE 760719,"(1.42688085, 103.8293031)",Yishun,0.7093384846436528,Northpoint   City    Singapore ,0.772588709681327,COLD STORAGE SINGAPORE (1983) PTE LTD,0.41990078975084866,Chong Pang City Wet Market & Food Centre,0.5470666659661537,13.029517617835829
120 YISHUN RING RD,760120,1.434821388,103.8293478,120 YISHUN RING ROAD CHONG PANG VALE SINGAPORE 760120,"(1.434821388, 103.8293478)",Yishun,0.8541378209245458,Sembawang   Shopping   Centre    Singapore ,0.9420625334564918,COLD STORAGE SINGAPORE (1983) PTE LTD,0.4718615650288139,Chong Pang City Wet Market & Food Centre,0.36490634710768305,13.912225451262046
713 YISHUN ST 71,760713,1.427528119,103.8274166,713 YISHUN STREET 71 CHONG PANG GREEN SINGAPORE 760713,"(1.427528119, 103.8274166)",Yishun,0.8805611713332372,Northpoint   City    Singapore ,0.9747799632567814,COLD STORAGE SINGAPORE (1983) PTE LTD,0.37479355054874697,Chong Pang City Wet Market & Food Centre,0.4750779424950542,13.107159235726998
804 YISHUN RING RD,760804,1.417900674,103.8313453,804 YISHUN RING ROAD KHATIB GARDENS SINGAPORE 760804,"(1.417900674, 103.8313453)",Khatib,0.19091961311816327,Wisteria   Mall    Singapore ,1.0995706372353518,COLD STORAGE SINGAPORE (1983) PTE LTD,0.19059126074165236,Chong Pang City Wet Market & Food Centre,1.5709979748254632,12.02858641723101
265 YISHUN ST 22,760265,1.436508133,103.8385978,265 YISHUN STREET 22 STAR OF THE SEA BASC CENTRE SINGAPORE 760265,"(1.436508133, 103.8385978)",Yishun,0.8572583898810338,Northpoint   City    Singapore ,0.9939585869427883,COLD STORAGE SINGAPORE (1983) PTE LTD,0.10531343324264088,Chong Pang City Wet Market & Food Centre,1.2606666116883443,14.119352255217802
204 ANG MO KIO AVE 3,560204,1.367367559,103.8439209,204 ANG MO KIO AVENUE 3 ANG MO KIO VIEW SINGAPORE 560204,"(1.367367559, 103.8439209)",Ang Mo Kio,0.6958332924592373,AMKHub    Singapore ,0.5469143377457699,NTUC Fairprice Co-operative Ltd,0.2552133331130868,Blk 226H Ang Mo Kio Street 22,0.4188567309463436,6.555314699263599
3 EAST COAST RD,450003,1.311558711,103.9232914,3 EAST COAST ROAD SINGAPORE 450003,"(1.311558711, 103.9232914)",Kembangan,1.5174643230498224,Bedok   Mall    Singapore ,1.612482881255013,COLD STORAGE SINGAPORE (1983) PTE LTD,0.1389399113195287,Blk 50A Marine Terrace,1.0555409159631566,10.200151854470027
628 BEDOK RESERVOIR RD,470628,1.334897237,103.9150068,628 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470628,"(1.334897237, 103.9150068)",Bedok North,0.3412412389981222,Djitsun   Mall   Bedok    Singapore ,1.8974908147820844,COLD STORAGE SINGAPORE (1983) PTE LTD,0.21567318385470488,Blk 630 Bedok Reservoir Road,0.22037294766010151,9.690151064992417
24 NEW UPP CHANGI RD,461024,1.323864007,103.9333986,24 NEW UPPER CHANGI ROAD YWCA BEDOK SOUTH CHILD DEVELOPMENT CENTRE SINGAPORE 461024,"(1.323864007, 103.9333986)",Bedok,0.3555752773272177,Bedok   Point    Singapore ,0.15354860525990746,SHENG SIONG SUPERMARKET PTE LTD,0.2686847087051069,Blk 208B New Upper Changi Road,0.3305767957128989,11.430298187212184
167 BEDOK STH AVE 3,460167,1.319639686,103.9449652,167 BEDOK SOUTH AVENUE 3 SIGLAP EAST SINGAPORE 460167,"(1.319639686, 103.9449652)",Tanah Merah,0.8692351010690837,East   Village    Singapore ,1.3564546752068323,NTUC Fairprice Co-operative Ltd,0.6366528438133913,Blk 58 New Upper Changi Road,0.6536659057930114,12.655590948440123
407 SIN MING AVE,570407,1.363453206,103.8342146,407 SIN MING AVENUE SIN MING GARDEN SINGAPORE 570407,"(1.363453206, 103.8342146)",Marymount,1.6876053443430652,Thomson   Plaza    Singapore ,1.1031096380932122,SHENG SIONG SUPERMARKET PTE LTD,0.5350624648157706,Blk 226D Ang Mo Kio Ave 1,0.6628896355011065,5.981591964334225
115 BISHAN ST 12,570115,1.347918389,103.8487501,115 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570115,"(1.347918389, 103.8487501)",Bishan,0.33920057353838456,Junction 8    Singapore ,0.2530478841239476,TAN SUAN GUAY,0.06426505585942474,Blk 210 Toa Payoh Lorong 8,1.0577644548854441,4.657290499491208
122 BISHAN ST 12,570122,1.346819884,103.8506141,122 BISHAN STREET 12 SINGAPORE 570122,"(1.346819884, 103.8506141)",Bishan,0.528693533957616,Junction 8    Singapore ,0.4406565497890249,TAN SUAN GUAY,0.1808727971453049,Blk 210 Toa Payoh Lorong 8,0.8417970541114213,4.637126886171323
116 BISHAN ST 12,570116,1.34780072,103.8493161,116 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570116,"(1.34780072, 103.8493161)",Bishan,0.36814718584736694,Junction 8    Singapore ,0.27933642353665944,TAN SUAN GUAY,0.0,Blk 210 Toa Payoh Lorong 8,1.01081061843676,4.6716068035468
131 BISHAN ST 12,570131,1.345575748,103.8509451,131 BISHAN STREET 12 SINGAPORE 570131,"(1.345575748, 103.8509451)",Bishan,0.6677220089347657,Junction 8    Singapore ,0.5790296700516347,TAN SUAN GUAY,0.306597638013025,Blk 210 Toa Payoh Lorong 8,0.7045491537287439,4.531900792011916
337 BT BATOK ST 34,650337,1.363482964,103.7493934,337 BUKIT BATOK STREET 34 SINGAPORE 650337,"(1.363482964, 103.7493934)",Bukit Gombak,0.5648968629427925,West   Mall    Singapore ,1.488570628804508,NTUC Fairprice Co-operative Ltd,0.2725814714035903,Blk 254 Jurong East Street 24,2.56429947305028,10.915551278605479
325 BT BATOK ST 33,650325,1.362601611,103.7474249,325 BUKIT BATOK STREET 33 SINGAPORE 650325,"(1.362601611, 103.7474249)",Bukit Gombak,0.6324384288396454,West   Mall    Singapore ,1.4045849978983969,NTUC Fairprice Co-operative Ltd,0.37319210594479735,Blk 254 Jurong East Street 24,2.3741105057618106,11.046827911034883
32 TELOK BLANGAH RISE,90032,1.273131053,103.8216629,32 TELOK BLANGAH RISE SINGAPORE 090032,"(1.273131053, 103.8216629)",HarbourFront,0.86326221142806,HarbourFront   Centre    Singapore ,0.9740580127918327,COLD STORAGE SINGAPORE (1983) PTE LTD,0.5793168174183572,Blk 36 Telok Blangah Rise,0.07085494240278233,4.215041927060124
16 REDHILL CL,150016,1.286129532,103.8171621,16 REDHILL CLOSE REDHILL GARDENS SINGAPORE 150016,"(1.286129532, 103.8171621)",Redhill,0.3963271313519421,Tiong   Bahru   Plaza    Singapore ,1.1551001900568547,COLD STORAGE SINGAPORE (1983) PTE LTD,0.18963303799521686,Blk 85 Redhill Lane,0.186977391157173,3.073038130477752
18 REDHILL CL,151018,1.28583132,103.8178311,18 REDHILL CLOSE REDHILL GARDENS SINGAPORE 151018,"(1.28583132, 103.8178311)",Redhill,0.44277126702274633,Tiong   Bahru   Plaza    Singapore ,1.0819425832283893,COLD STORAGE SINGAPORE (1983) PTE LTD,0.15306226600292558,Blk 85 Redhill Lane,0.1760391820517505,3.0636961501784468
21 REDHILL CL,151021,1.286459808,103.8176842,21 REDHILL CLOSE SINGAPORE 151021,"(1.286459808, 103.8176842)",Redhill,0.3710583541755389,Tiong   Bahru   Plaza    Singapore ,1.0969332638513738,COLD STORAGE SINGAPORE (1983) PTE LTD,0.12131238049539438,Blk 85 Redhill Lane,0.12115867652565795,3.0116198775769742
103 BT PURMEI RD,90103,1.272085585,103.8254956,103 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090103,"(1.272085585, 103.8254956)",HarbourFront,0.9222849701150465,Vivo   City    Singapore ,0.9315718878766943,COLD STORAGE SINGAPORE (1983) PTE LTD,0.9315718878766943,Blk 36 Telok Blangah Rise,0.3928090119074262,4.239192546973863
334 KRETA AYER RD,80334,1.281606412,103.8423359,334 KRETA AYER ROAD SINGAPORE 080334,"(1.281606412, 103.8423359)",Outram Park,0.35039415400948215,People's   Park   Complex    Singapore ,0.28181950876259165,WAN SIEW YOONG,0.06718621165975704,Chinatown Market,0.11680737471525257,3.3485625710986007
25 EUNOS CRES,400025,1.323403316,103.9023757,25 EUNOS CRESCENT SINGAPORE 400025,"(1.323403316, 103.9023757)",Eunos,0.4037073516979807,Paya   Lebar   Square    Singapore ,1.202465183302373,NTUC Fairprice Co-operative Ltd,0.2652984800039011,Blk 4A Eunos Crescent,0.4040228139226303,8.018543556626183
326 UBI AVE 1,400326,1.32717744,103.9038015,326 UBI AVENUE 1 PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN CHAI CHEE BLK 326 (KN) SINGAPORE 400326,"(1.32717744, 103.9038015)",Ubi,0.6281902296140194,Paya   Lebar   Square    Singapore ,1.5558157502052699,COLD STORAGE SINGAPORE (1983) PTE LTD,0.36480574380710845,Blk 4A Eunos Crescent,0.76249739185739,8.26259479202694
334 UBI AVE 1,400334,1.326394469,103.9030715,334 UBI AVENUE 1 KAMPONG UBI VIEW SINGAPORE 400334,"(1.326394469, 103.9030715)",Ubi,0.6126643706814455,Paya   Lebar   Square    Singapore ,1.4388766852906092,COLD STORAGE SINGAPORE (1983) PTE LTD,0.40700435684289565,Blk 4A Eunos Crescent,0.6875690666986289,8.163530487105943
403 HOUGANG AVE 10,530403,1.374642023,103.8963538,403 HOUGANG AVENUE 10 HARMONY VIEW SINGAPORE 530403,"(1.374642023, 103.8963538)",Hougang,0.5566641139843519,Hougang   Mall    Singapore ,0.3727944811819986,NTUC Fairprice Co-operative Ltd,0.3958516374917318,Kovan Market & Food Centre,2.072809150024391,10.19782327666117
617 HOUGANG AVE 8,530617,1.369297892,103.8838268,617 HOUGANG AVENUE 8 SINGAPORE 530617,"(1.369297892, 103.8838268)",Hougang,0.9957933060697575,Hougang 1    Singapore ,0.8567067557882012,ANG MO SUPERMARKET PTE LTD,0.5082598005074358,Kovan Market & Food Centre,1.1611629940047141,8.811726893274562
611 HOUGANG AVE 8,530611,1.369971817,103.8847454,611 HOUGANG AVENUE 8 SINGAPORE 530611,"(1.369971817, 103.8847454)",Hougang,0.8802612460433722,Hougang 1    Singapore ,0.8632084716203021,COLD STORAGE SINGAPORE (1983) PTE LTD,0.4136959228090917,Kovan Market & Food Centre,1.2180256499333801,8.935442531776726
516 HOUGANG AVE 10,530516,1.372746401,103.8890425,516 HOUGANG AVENUE 10 BEDOK RESERVOIR - PUNGGOL VALE SINGAPORE 530516,"(1.372746401, 103.8890425)",Hougang,0.41565666189706024,Hougang   Mall    Singapore ,0.5283478552854799,COLD STORAGE SINGAPORE (1983) PTE LTD,0.3043707764504541,Kovan Market & Food Centre,1.5534529931735488,9.484103821363485
18 HOUGANG AVE 3,530018,1.363216575,103.8919296,18 HOUGANG AVENUE 3 HOUGANG VIEW SINGAPORE 530018,"(1.363216575, 103.8919296)",Kovan,0.8232834469900598,Heartland   Mall    Singapore ,0.855281958619977,LIM KING CHEW,0.23472245102414843,Kovan Market & Food Centre,0.7970018003866599,8.967991763518823
402 HOUGANG AVE 10,530402,1.374438332,103.8966984,402 HOUGANG AVENUE 10 HARMONY VIEW SINGAPORE 530402,"(1.374438332, 103.8966984)",Hougang,0.5727964367832427,Hougang   Mall    Singapore ,0.38978535727043845,NTUC Fairprice Co-operative Ltd,0.40772093274793736,Kovan Market & Food Centre,2.075540501853376,10.20894167048889
515 HOUGANG AVE 10,530515,1.372395365,103.8890381,515 HOUGANG AVENUE 10 BEDOK RESERVOIR - PUNGGOL VALE SINGAPORE 530515,"(1.372395365, 103.8890381)",Hougang,0.4037800613450692,Hougang   Mall    Singapore ,0.5281151992285922,COLD STORAGE SINGAPORE (1983) PTE LTD,0.31442676081684867,Kovan Market & Food Centre,1.5152334750010379,9.454969007377285
686 HOUGANG ST 61,530686,1.375745444,103.8854128,686 HOUGANG STREET 61 HOUGANG SPRING SINGAPORE 530686,"(1.375745444, 103.8854128)",Hougang,0.9269888478540569,Hougang   Green   Shopping   Mall    Singapore ,0.4806454032702762,NTUC Fairprice Co-operative Ltd,0.23990249981351447,Kovan Market & Food Centre,1.8526028329879272,9.473053959056534
409 HOUGANG AVE 10,530409,1.373692291,103.8951162,409 HOUGANG AVENUE 10 SINGAPORE 530409,"(1.373692291, 103.8951162)",Hougang,0.383521812146575,Hougang   Mall    Singapore ,0.19968763804354317,NTUC Fairprice Co-operative Ltd,0.222951683696073,Kovan Market & Food Centre,1.9096479351533742,10.025917449255418
249 JURONG EAST ST 24,600249,1.342562424,103.7392597,249 JURONG EAST STREET 24 OCBC JURONG EAST ST 24 - FAIRPRICE SINGAPORE 600249,"(1.342562424, 103.7392597)",Chinese Garden,0.7424566648453195,Westgate    Singapore ,1.0126285632738854,NTUC Fairprice Co-operative Ltd,0.6459105600767591,Blk 254 Jurong East Street 24,0.18913439599540607,10.890245121260026
112 JURONG EAST ST 13,600112,1.339209815,103.7358244,112 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600112,"(1.339209815, 103.7358244)",Chinese Garden,0.5085357316516946,JCube    Singapore ,0.823839386945772,ONE EIGHT SHOP PTE. LTD.,0.35383372811514296,Blk 254 Jurong East Street 24,0.5292033055536691,11.13536006594619
200 BOON LAY DR,640200,1.343003962,103.7147006,200 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640200,"(1.343003962, 103.7147006)",Lakeside,0.6920350978012516,Boon   Lay   Shopping   Centre    Singapore ,0.44915002153079325,NTUC Fairprice Co-operative Ltd,0.44915002153079325,Boon Lay Place Market and Food Village,0.32547378068318095,13.506788991940473
51 JLN BAHAGIA,320051,1.32772151,103.8560206,51 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320051,"(1.32772151, 103.8560206)",Boon Keng,1.05462070601487,HDB   Hub   Singapore ,1.0981101779814328,HAO MART PTE. LTD.,0.3857294093241304,Whampoa Hawker Centre,0.524455430337411,3.3766981975688113
